Date,Time,Source IP Address,Destination IP address,Source Port,Destination Port
Jan 29,04:58:29,192.168.17.24,192.168.10.60,138,138
Jan 29,04:58:54,75.121.38.232,216.58.112.55,37293,40686
Jan 29,05:00:40,24.64.198.159,216.58.112.55,27624,1026
Jan 29,05:00:40,24.64.198.159,216.58.112.55,27624,1027
Jan 29,05:00:40,24.64.198.159,216.58.112.55,27624,1028
Jan 29,05:01:30,192.168.17.24,192.168.9.51,138,138
Jan 29,05:01:30,192.168.17.24,192.168.10.60,138,138
Jan 29,05:01:30,192.168.17.24,192.168.9.51,138,138
Jan 29,05:01:30,192.168.17.24,192.168.10.60,138,138
Jan 29,05:02:08,192.168.17.11,10.97.14.25,123,123
Jan 29,05:03:14,198.173.64.82,216.58.112.55,50901,113
Jan 29,05:04:47,192.168.17.24,192.168.9.51,138,138
Jan 29,05:04:47,192.168.17.24,192.168.10.60,138,138
Jan 29,05:04:47,192.168.17.24,192.168.9.51,138,138
Jan 29,05:04:47,192.168.17.24,192.168.10.60,138,138
Jan 29,05:05:48,77.49.33.205,216.58.112.55,3481,25
Jan 29,05:07:47,192.168.17.24,192.168.9.51,138,138
Jan 29,05:07:47,192.168.17.24,192.168.10.60,138,138
Jan 29,05:07:47,192.168.17.24,192.168.9.51,138,138
Jan 29,05:07:47,192.168.17.24,192.168.10.60,138,138
Jan 29,05:08:16,88.252.39.9,216.58.112.55,59234,25
Jan 29,05:10:10,88.227.145.120,216.58.112.55,1156,25
Jan 29,05:10:13,209.200.225.222,216.58.112.55,47383,113
Jan 29,05:10:41,192.168.17.24,192.168.9.51,138,138
Jan 29,05:10:41,192.168.17.24,192.168.10.60,138,138
Jan 29,05:10:41,192.168.17.24,192.168.9.51,138,138
Jan 29,05:10:41,192.168.17.24,192.168.10.60,138,138
Jan 29,05:11:06,72.44.69.122,216.58.112.55,48348,7210
Jan 29,05:11:27,66.11.164.174,216.58.112.55,56319,25
Jan 29,05:12:14,123.7.11.116,216.58.112.55,31105,1026
Jan 29,05:12:37,203.130.2.3,216.58.112.55,58705,113
Jan 29,05:13:18,85.18.14.45,216.58.112.55,1402,25
Jan 29,05:13:43,192.168.17.24,192.168.9.51,138,138
Jan 29,05:13:43,192.168.17.24,192.168.10.60,138,138
Jan 29,05:13:43,192.168.17.24,192.168.9.51,138,138
Jan 29,05:13:43,192.168.17.24,192.168.10.60,138,138
Jan 29,05:16:47,125.65.244.45,216.58.112.55,80,59435
Jan 29,05:17:01,192.168.17.24,192.168.9.51,138,138
Jan 29,05:17:01,192.168.17.24,192.168.10.60,138,138
Jan 29,05:17:01,192.168.17.24,192.168.9.51,138,138
Jan 29,05:17:01,192.168.17.24,192.168.10.60,138,138
Jan 29,05:18:12,59.96.104.144,216.58.112.55,50568,25
Jan 29,05:18:53,35.248.242.23,216.58.112.55,31105,1026
Jan 29,05:19:13,192.168.17.11,10.97.14.25,123,123
Jan 29,05:20:00,192.168.17.24,192.168.9.51,138,138
Jan 29,05:20:00,192.168.17.24,192.168.10.60,138,138
Jan 29,05:20:00,192.168.17.24,192.168.9.51,138,138
Jan 29,05:20:00,192.168.17.24,192.168.10.60,138,138
Jan 29,05:20:19,88.204.214.253,216.58.112.55,1284,137
Jan 29,05:20:59,61.17.32.97,216.58.112.55,12329,25
Jan 29,05:21:21,67.15.135.138,216.58.112.55,80,59435
Jan 29,05:21:40,221.128.153.121,216.58.112.55,2061,25
Jan 29,05:22:35,67.15.135.138,216.58.112.55,80,59435
Jan 29,05:22:45,88.141.131.95,216.58.112.55,55662,25
Jan 29,05:22:57,192.168.17.24,192.168.9.51,138,138
Jan 29,05:22:57,192.168.17.24,192.168.10.60,138,138
Jan 29,05:22:57,192.168.17.24,192.168.9.51,138,138
Jan 29,05:22:57,192.168.17.24,192.168.10.60,138,138
Jan 29,05:24:29,222.112.147.208,216.58.112.55,51301,25
Jan 29,05:25:19,172.185.75.116,216.58.112.55,31105,1026
Jan 29,05:25:57,192.168.17.24,192.168.9.51,138,138
Jan 29,05:25:57,192.168.17.24,192.168.10.60,138,138
Jan 29,05:25:57,192.168.17.24,192.168.9.51,138,138
Jan 29,05:25:57,192.168.17.24,192.168.10.60,138,138
Jan 29,05:26:01,67.15.135.138,216.58.112.55,80,59435
Jan 29,05:27:25,89.21.232.5,216.58.112.55,65329,25
Jan 29,05:27:31,88.231.183.155,216.58.112.55,57936,25
Jan 29,05:28:17,125.76.214.6,216.58.112.55,33527,59858
Jan 29,05:28:54,185.79.236.96,216.58.112.55,31105,1026
Jan 29,05:29:15,192.168.17.24,192.168.9.51,138,138
Jan 29,05:29:15,192.168.17.24,192.168.10.60,138,138
Jan 29,05:29:15,192.168.17.24,192.168.9.51,138,138
Jan 29,05:29:15,192.168.17.24,192.168.10.60,138,138
Jan 29,05:29:33,62.189.181.120,216.58.112.55,3178,25
Jan 29,05:30:19,104.214.116.160,216.58.112.55,31105,1026
Jan 29,05:31:08,124.253.3.84,216.58.112.55,63413,25
Jan 29,05:31:10,91.124.139.216,216.58.112.55,62560,25
Jan 29,05:32:14,192.168.17.24,192.168.9.51,138,138
Jan 29,05:32:14,192.168.17.24,192.168.10.60,138,138
Jan 29,05:32:14,192.168.17.24,192.168.9.51,138,138
Jan 29,05:32:14,192.168.17.24,192.168.10.60,138,138
Jan 29,05:33:33,219.153.13.152,216.58.112.55,1117,1434
Jan 29,05:35:15,192.168.17.24,192.168.9.51,138,138
Jan 29,05:35:15,192.168.17.24,192.168.10.60,138,138
Jan 29,05:35:15,192.168.17.24,192.168.9.51,138,138
Jan 29,05:35:15,192.168.17.24,192.168.10.60,138,138
Jan 29,05:36:18,192.168.17.11,10.97.14.25,123,123
Jan 29,05:36:53,64.74.133.20,216.58.112.55,11062,33438
Jan 29,05:37:00,64.74.133.12,216.58.112.55,11062,33441
Jan 29,05:37:17,64.74.133.20,216.58.112.55,11062,33438
Jan 29,05:37:24,64.74.133.12,216.58.112.55,11062,33441
Jan 29,05:37:36,64.74.133.20,216.58.112.55,11062,33438
Jan 29,05:37:42,64.74.133.12,216.58.112.55,11062,33441
Jan 29,05:37:59,64.74.133.20,216.58.112.55,11062,33438
Jan 29,05:38:06,64.74.133.12,216.58.112.55,11062,33441
Jan 29,05:38:17,64.74.133.20,216.58.112.55,11062,33438
Jan 29,05:38:24,192.168.17.24,192.168.9.51,138,138
Jan 29,05:38:24,192.168.17.24,192.168.10.60,138,138
Jan 29,05:38:24,192.168.17.24,192.168.9.51,138,138
Jan 29,05:38:24,192.168.17.24,192.168.10.60,138,138
Jan 29,05:38:41,64.74.133.20,216.58.112.55,11062,33438
Jan 29,05:39:05,64.74.133.20,216.58.112.55,11062,33438
Jan 29,05:39:27,66.98.0.101,216.58.112.55,3907,25
Jan 29,05:41:23,192.168.17.24,192.168.9.51,138,138
Jan 29,05:41:23,192.168.17.24,192.168.10.60,138,138
Jan 29,05:41:23,192.168.17.24,192.168.9.51,138,138
Jan 29,05:41:23,192.168.17.24,192.168.10.60,138,138
Jan 29,05:41:40,222.117.164.222,216.58.112.55,2258,25
Jan 29,05:43:23,115.187.206.140,216.58.112.55,31105,1026
Jan 29,05:44:28,192.168.17.24,192.168.9.51,138,138
Jan 29,05:44:28,192.168.17.24,192.168.10.60,138,138
Jan 29,05:44:28,192.168.17.24,192.168.9.51,138,138
Jan 29,05:44:28,192.168.17.24,192.168.10.60,138,138
Jan 29,05:44:32,24.64.129.184,216.58.112.55,14718,1026
Jan 29,05:44:32,24.64.129.184,216.58.112.55,14718,1027
Jan 29,05:44:32,24.64.129.184,216.58.112.55,14718,1028
Jan 29,05:44:45,24.64.139.166,216.58.112.55,10103,1026
Jan 29,05:44:45,24.64.139.166,216.58.112.55,10103,1027
Jan 29,05:45:01,66.167.81.195,216.58.112.55,54655,25
Jan 29,05:46:19,77.51.81.204,216.58.112.55,2371,25
Jan 29,05:46:23,87.106.95.209,216.58.112.55,47564,113
Jan 29,05:47:23,192.168.17.24,192.168.9.51,138,138
Jan 29,05:47:23,192.168.17.24,192.168.10.60,138,138
Jan 29,05:47:23,192.168.17.24,192.168.9.51,138,138
Jan 29,05:47:23,192.168.17.24,192.168.10.60,138,138
Jan 29,05:49:53,124.125.41.87,216.58.112.55,1277,25
Jan 29,05:50:24,192.168.17.24,192.168.9.51,138,138
Jan 29,05:50:24,192.168.17.24,192.168.10.60,138,138
Jan 29,05:50:24,192.168.17.24,192.168.9.51,138,138
Jan 29,05:50:24,192.168.17.24,192.168.10.60,138,138
Jan 29,05:50:44,122.163.97.121,216.58.112.55,55361,25
Jan 29,05:52:25,70.85.185.66,216.58.112.55,44292,113
Jan 29,05:53:11,220.64.219.189,216.58.112.55,6000,4899
Jan 29,05:53:23,192.168.17.11,10.97.14.25,123,123
Jan 29,05:53:33,192.168.17.24,192.168.9.51,138,138
Jan 29,05:53:33,192.168.17.24,192.168.10.60,138,138
Jan 29,05:53:33,192.168.17.24,192.168.9.51,138,138
Jan 29,05:53:33,192.168.17.24,192.168.10.60,138,138
Jan 29,05:54:12,24.64.118.104,216.58.112.55,3036,1026
Jan 29,05:54:12,24.64.118.104,216.58.112.55,3036,1027
Jan 29,05:54:12,24.64.118.104,216.58.112.55,3036,1028
Jan 29,05:56:37,192.168.17.24,192.168.9.51,138,138
Jan 29,05:56:37,192.168.17.24,192.168.10.60,138,138
Jan 29,05:56:37,192.168.17.24,192.168.9.51,138,138
Jan 29,05:56:37,192.168.17.24,192.168.10.60,138,138
Jan 29,05:56:40,42.201.28.114,216.58.112.55,31105,1026
Jan 29,05:57:16,24.64.122.10,216.58.112.55,24344,1026
Jan 29,05:57:16,24.64.122.10,216.58.112.55,24344,1027
Jan 29,05:57:16,24.64.122.10,216.58.112.55,24344,1028
Jan 29,05:59:28,192.168.17.24,192.168.9.51,138,138
Jan 29,05:59:28,192.168.17.24,192.168.10.60,138,138
Jan 29,05:59:28,192.168.17.24,192.168.9.51,138,138
Jan 29,05:59:28,192.168.17.24,192.168.10.60,138,138
Jan 29,06:02:09,80.207.16.18,216.58.112.55,10435,4899
Jan 29,06:02:11,80.207.16.18,216.58.112.55,10435,4899
Jan 29,06:02:11,80.207.16.18,216.58.112.55,10435,4899
Jan 29,06:02:13,80.207.16.18,216.58.112.55,10435,4899
Jan 29,06:02:14,80.207.16.18,216.58.112.55,10435,4899
Jan 29,06:02:32,192.168.17.24,192.168.9.51,138,138
Jan 29,06:02:32,192.168.17.24,192.168.10.60,138,138
Jan 29,06:02:32,192.168.17.24,192.168.9.51,138,138
Jan 29,06:02:32,192.168.17.24,192.168.10.60,138,138
Jan 29,06:03:45,80.145.197.50,216.58.112.55,1652,25
Jan 29,06:04:52,189.26.72.76,216.58.112.55,50420,25
Jan 29,06:04:59,62.139.173.49,216.58.112.55,1587,25
Jan 29,06:05:03,62.43.240.58,216.58.112.55,3974,2967
Jan 29,06:05:27,192.168.17.24,192.168.9.51,138,138
Jan 29,06:05:27,192.168.17.24,192.168.10.60,138,138
Jan 29,06:05:27,192.168.17.24,192.168.9.51,138,138
Jan 29,06:05:27,192.168.17.24,192.168.10.60,138,138
Jan 29,06:05:52,82.31.90.79,216.58.112.55,1946,25
Jan 29,06:06:07,11.216.73.107,216.58.112.55,31105,1026
Jan 29,06:08:28,192.168.17.24,192.168.9.51,138,138
Jan 29,06:08:28,192.168.17.24,192.168.10.60,138,138
Jan 29,06:08:28,192.168.17.24,192.168.9.51,138,138
Jan 29,06:08:28,192.168.17.24,192.168.10.60,138,138
Jan 29,06:10:05,216.58.112.55,76.97.188.68,30457,1026
Jan 29,06:10:24,65.100.199.179,216.58.112.55,58863,25
Jan 29,06:10:29,192.168.17.11,10.97.14.25,123,123
Jan 29,06:11:02,89.218.72.48,216.58.112.55,21589,25
Jan 29,06:11:09,89.239.170.230,216.58.112.55,2836,25
Jan 29,06:11:41,192.168.17.24,192.168.9.51,138,138
Jan 29,06:11:41,192.168.17.24,192.168.10.60,138,138
Jan 29,06:11:41,192.168.17.24,192.168.9.51,138,138
Jan 29,06:11:41,192.168.17.24,192.168.10.60,138,138
Jan 29,06:13:14,91.163.121.22,216.58.112.55,53532,25
Jan 29,06:14:35,89.106.9.10,216.58.112.55,25,1024
Jan 29,06:14:41,192.168.17.24,192.168.9.51,138,138
Jan 29,06:14:41,192.168.17.24,192.168.10.60,138,138
Jan 29,06:14:41,192.168.17.24,192.168.9.51,138,138
Jan 29,06:14:41,192.168.17.24,192.168.10.60,138,138
Jan 29,06:16:25,78.176.73.68,216.58.112.55,4856,25
Jan 29,06:16:55,85.100.152.76,216.58.112.55,2969,25
Jan 29,06:17:40,192.168.17.24,192.168.9.51,138,138
Jan 29,06:17:40,192.168.17.24,192.168.10.60,138,138
Jan 29,06:17:40,192.168.17.24,192.168.9.51,138,138
Jan 29,06:17:40,192.168.17.24,192.168.10.60,138,138
Jan 29,06:17:51,62.57.158.240,216.58.112.55,2246,25
Jan 29,06:18:27,88.253.77.212,216.58.112.55,2347,25
Jan 29,06:19:59,87.226.215.54,216.58.112.55,1751,25
Jan 29,06:20:03,62.193.216.46,216.58.112.55,35215,113
Jan 29,06:20:42,192.168.17.24,192.168.9.51,138,138
Jan 29,06:20:42,192.168.17.24,192.168.10.60,138,138
Jan 29,06:20:42,192.168.17.24,192.168.9.51,138,138
Jan 29,06:20:42,192.168.17.24,192.168.10.60,138,138
Jan 29,06:23:19,211.116.81.90,216.58.112.55,1991,25
Jan 29,06:23:36,24.64.37.74,216.58.112.55,8511,1026
Jan 29,06:23:36,24.64.37.74,216.58.112.55,8511,1027
Jan 29,06:23:36,24.64.37.74,216.58.112.55,8511,1028
Jan 29,06:23:51,192.168.17.24,192.168.9.51,138,138
Jan 29,06:23:51,192.168.17.24,192.168.10.60,138,138
Jan 29,06:23:51,192.168.17.24,192.168.9.51,138,138
Jan 29,06:23:51,192.168.17.24,192.168.10.60,138,138
Jan 29,06:25:38,213.217.179.196,216.58.112.55,2494,139
Jan 29,06:26:49,24.64.105.94,216.58.112.55,2522,1026
Jan 29,06:26:49,24.64.105.94,216.58.112.55,2522,1027
Jan 29,06:26:49,24.64.105.94,216.58.112.55,2522,1028
Jan 29,06:26:55,192.168.17.24,192.168.9.51,138,138
Jan 29,06:26:55,192.168.17.24,192.168.10.60,138,138
Jan 29,06:26:55,192.168.17.24,192.168.9.51,138,138
Jan 29,06:26:55,192.168.17.24,192.168.10.60,138,138
Jan 29,06:27:34,192.168.17.11,10.97.14.25,123,123
Jan 29,06:28:01,129.197.76.182,216.58.112.55,31105,1026
Jan 29,06:29:54,192.168.17.24,192.168.9.51,138,138
Jan 29,06:29:54,192.168.17.24,192.168.10.60,138,138
Jan 29,06:29:54,192.168.17.24,192.168.9.51,138,138
Jan 29,06:29:54,192.168.17.24,192.168.10.60,138,138
Jan 29,06:30:57,82.0.207.55,216.58.112.55,4129,25
Jan 29,06:31:00,69.72.133.211,216.58.112.55,56797,113
Jan 29,06:31:42,128.121.79.163,216.58.112.55,3899,113
Jan 29,06:32:49,192.168.17.24,192.168.9.51,138,138
Jan 29,06:32:49,192.168.17.24,192.168.10.60,138,138
Jan 29,06:32:49,192.168.17.24,192.168.9.51,138,138
Jan 29,06:32:49,192.168.17.24,192.168.10.60,138,138
Jan 29,06:33:34,24.64.71.104,216.58.112.55,26232,1026
Jan 29,06:33:34,24.64.71.104,216.58.112.55,26232,1027
Jan 29,06:33:34,24.64.71.104,216.58.112.55,26232,1028
Jan 29,06:35:50,192.168.17.24,192.168.9.51,138,138
Jan 29,06:35:50,192.168.17.24,192.168.10.60,138,138
Jan 29,06:35:50,192.168.17.24,192.168.9.51,138,138
Jan 29,06:35:50,192.168.17.24,192.168.10.60,138,138
Jan 29,06:37:02,66.11.164.174,216.58.112.55,37295,25
Jan 29,06:38:58,192.168.17.24,192.168.9.51,138,138
Jan 29,06:38:58,192.168.17.24,192.168.10.60,138,138
Jan 29,06:38:58,192.168.17.24,192.168.9.51,138,138
Jan 29,06:38:58,192.168.17.24,192.168.10.60,138,138
Jan 29,06:39:47,212.83.88.47,216.58.112.55,49020,25
Jan 29,06:41:03,203.130.172.230,216.58.112.55,31105,1026
Jan 29,06:41:57,192.168.17.24,192.168.9.51,138,138
Jan 29,06:41:57,192.168.17.24,192.168.10.60,138,138
Jan 29,06:41:57,192.168.17.24,192.168.9.51,138,138
Jan 29,06:41:57,192.168.17.24,192.168.10.60,138,138
Jan 29,06:42:41,212.182.187.71,216.58.112.55,19610,25
Jan 29,06:44:39,192.168.17.11,10.97.14.25,123,123
Jan 29,06:45:03,192.168.17.24,192.168.9.51,138,138
Jan 29,06:45:03,192.168.17.24,192.168.10.60,138,138
Jan 29,06:45:03,192.168.17.24,192.168.9.51,138,138
Jan 29,06:45:03,192.168.17.24,192.168.10.60,138,138
Jan 29,06:46:01,67.15.135.138,216.58.112.55,80,22091
Jan 29,06:47:21,78.3.77.4,216.58.112.55,4293,25
Jan 29,06:47:58,192.168.17.24,192.168.9.51,138,138
Jan 29,06:47:58,192.168.17.24,192.168.10.60,138,138
Jan 29,06:47:58,192.168.17.24,192.168.9.51,138,138
Jan 29,06:47:58,192.168.17.24,192.168.10.60,138,138
Jan 29,06:48:01,68.119.100.24,216.58.112.55,25,18507
Jan 29,06:49:05,81.27.145.12,216.58.112.55,41551,25
Jan 29,06:49:13,217.30.253.42,216.58.112.55,24682,25
Jan 29,06:50:59,192.168.17.24,192.168.9.51,138,138
Jan 29,06:50:59,192.168.17.24,192.168.10.60,138,138
Jan 29,06:50:59,192.168.17.24,192.168.9.51,138,138
Jan 29,06:50:59,192.168.17.24,192.168.10.60,138,138
Jan 29,06:52:36,172.210.174.157,216.58.112.55,31105,1026
Jan 29,06:52:56,87.88.189.78,216.58.112.55,2869,25
Jan 29,06:54:17,192.168.17.24,192.168.9.51,138,138
Jan 29,06:54:17,192.168.17.24,192.168.10.60,138,138
Jan 29,06:54:17,192.168.17.24,192.168.9.51,138,138
Jan 29,06:54:17,192.168.17.24,192.168.10.60,138,138
Jan 29,06:54:27,164.173.192.88,216.58.112.55,31105,1026
Jan 29,06:54:54,24.64.103.99,216.58.112.55,10383,1026
Jan 29,06:54:54,24.64.103.99,216.58.112.55,10383,1027
Jan 29,06:54:54,24.64.103.99,216.58.112.55,10383,1028
Jan 29,06:57:17,192.168.17.24,192.168.9.51,138,138
Jan 29,06:57:17,192.168.17.24,192.168.10.60,138,138
Jan 29,06:57:17,192.168.17.24,192.168.9.51,138,138
Jan 29,06:57:17,192.168.17.24,192.168.10.60,138,138
Jan 29,06:59:11,24.65.2.194,216.58.112.55,9364,1026
Jan 29,06:59:11,24.65.2.194,216.58.112.55,9364,1027
Jan 29,06:59:11,24.65.2.194,216.58.112.55,9364,1028
Jan 29,07:00:12,192.168.17.24,192.168.9.51,138,138
Jan 29,07:00:12,192.168.17.24,192.168.10.60,138,138
Jan 29,07:00:12,192.168.17.24,192.168.9.51,138,138
Jan 29,07:00:12,192.168.17.24,192.168.10.60,138,138
Jan 29,07:00:31,139.195.225.120,216.58.112.55,31105,1026
Jan 29,07:01:47,192.168.17.11,10.97.14.25,123,123
Jan 29,07:01:57,205.214.70.29,216.58.112.55,31105,1026
Jan 29,07:03:13,192.168.17.24,192.168.9.51,138,138
Jan 29,07:03:13,192.168.17.24,192.168.10.60,138,138
Jan 29,07:03:13,192.168.17.24,192.168.9.51,138,138
Jan 29,07:03:13,192.168.17.24,192.168.10.60,138,138
Jan 29,07:05:39,24.64.181.70,216.58.112.55,17613,1026
Jan 29,07:05:39,24.64.181.70,216.58.112.55,17613,1027
Jan 29,07:05:39,24.64.181.70,216.58.112.55,17613,1028
Jan 29,07:05:57,66.11.164.174,216.58.112.55,46764,25
Jan 29,07:06:25,192.168.17.24,192.168.9.51,138,138
Jan 29,07:06:25,192.168.17.24,192.168.10.60,138,138
Jan 29,07:06:25,192.168.17.24,192.168.9.51,138,138
Jan 29,07:06:25,192.168.17.24,192.168.10.60,138,138
Jan 29,07:07:53,202.213.57.37,216.58.112.55,32783,25
Jan 29,07:08:28,78.62.67.99,216.58.112.55,57861,25
Jan 29,07:08:50,91.127.44.141,216.58.112.55,38613,25
Jan 29,07:09:11,88.249.64.131,216.58.112.55,2064,25
Jan 29,07:09:31,192.168.17.24,192.168.9.51,138,138
Jan 29,07:09:31,192.168.17.24,192.168.10.60,138,138
Jan 29,07:09:31,192.168.17.24,192.168.9.51,138,138
Jan 29,07:09:31,192.168.17.24,192.168.10.60,138,138
Jan 29,07:12:26,192.168.17.24,192.168.9.51,138,138
Jan 29,07:12:26,192.168.17.24,192.168.10.60,138,138
Jan 29,07:12:26,192.168.17.24,192.168.9.51,138,138
Jan 29,07:12:26,192.168.17.24,192.168.10.60,138,138
Jan 29,07:13:05,62.202.74.126,216.58.112.55,52269,139
Jan 29,07:13:08,62.202.74.126,216.58.112.55,52269,139
Jan 29,07:13:49,81.154.43.76,216.58.112.55,4528,25
Jan 29,07:13:54,218.27.4.98,216.58.112.55,10035,22
Jan 29,07:13:59,89.110.10.82,216.58.112.55,54446,25
Jan 29,07:14:14,87.235.99.242,216.58.112.55,3456,25
Jan 29,07:15:15,81.23.126.18,216.58.112.55,61259,25
Jan 29,07:15:18,24.64.44.212,216.58.112.55,11734,1026
Jan 29,07:15:18,24.64.44.212,216.58.112.55,11734,1027
Jan 29,07:15:18,24.64.44.212,216.58.112.55,11734,1028
Jan 29,07:15:27,192.168.17.24,192.168.9.51,138,138
Jan 29,07:15:27,192.168.17.24,192.168.10.60,138,138
Jan 29,07:15:27,192.168.17.24,192.168.9.51,138,138
Jan 29,07:15:27,192.168.17.24,192.168.10.60,138,138
Jan 29,07:15:29,103.226.196.33,216.58.112.55,31105,1026
Jan 29,07:18:05,122.164.76.115,216.58.112.55,52575,25
Jan 29,07:18:41,192.168.17.24,192.168.9.51,138,138
Jan 29,07:18:41,192.168.17.24,192.168.10.60,138,138
Jan 29,07:18:41,192.168.17.24,192.168.9.51,138,138
Jan 29,07:18:41,192.168.17.24,192.168.10.60,138,138
Jan 29,07:18:51,192.168.17.11,10.97.14.25,123,123
Jan 29,07:21:45,192.168.17.24,192.168.9.51,138,138
Jan 29,07:21:45,192.168.17.24,192.168.10.60,138,138
Jan 29,07:21:45,192.168.17.24,192.168.9.51,138,138
Jan 29,07:21:45,192.168.17.24,192.168.10.60,138,138
Jan 29,07:24:36,218.16.119.142,216.58.112.55,2739,25
Jan 29,07:24:45,192.168.17.24,192.168.9.51,138,138
Jan 29,07:24:45,192.168.17.24,192.168.10.60,138,138
Jan 29,07:24:45,192.168.17.24,192.168.9.51,138,138
Jan 29,07:24:45,192.168.17.24,192.168.10.60,138,138
Jan 29,07:26:33,99.233.139.230,216.58.112.55,55119,40686
Jan 29,07:26:36,99.233.139.230,216.58.112.55,55119,40686
Jan 29,07:26:39,99.233.139.230,216.58.112.55,55121,40686
Jan 29,07:26:42,99.233.139.230,216.58.112.55,55121,40686
Jan 29,07:26:42,99.233.139.230,216.58.112.55,55119,40686
Jan 29,07:27:54,192.168.17.24,192.168.9.51,138,138
Jan 29,07:27:54,192.168.17.24,192.168.10.60,138,138
Jan 29,07:27:54,192.168.17.24,192.168.9.51,138,138
Jan 29,07:27:54,192.168.17.24,192.168.10.60,138,138
Jan 29,07:29:05,79.72.34.118,216.58.112.55,31105,1026
Jan 29,07:30:49,67.15.135.138,216.58.112.55,80,59435
Jan 29,07:30:59,192.168.17.24,192.168.9.51,138,138
Jan 29,07:30:59,192.168.17.24,192.168.10.60,138,138
Jan 29,07:30:59,192.168.17.24,192.168.9.51,138,138
Jan 29,07:30:59,192.168.17.24,192.168.10.60,138,138
Jan 29,07:33:35,217.136.233.230,216.58.112.55,61046,25
Jan 29,07:33:59,192.168.17.24,192.168.9.51,138,138
Jan 29,07:33:59,192.168.17.24,192.168.10.60,138,138
Jan 29,07:33:59,192.168.17.24,192.168.9.51,138,138
Jan 29,07:33:59,192.168.17.24,192.168.10.60,138,138
Jan 29,07:34:16,201.235.46.177,216.58.112.55,1335,25
Jan 29,07:35:58,192.168.17.11,10.97.14.25,123,123
Jan 29,07:36:26,24.64.97.160,216.58.112.55,5803,1026
Jan 29,07:36:26,24.64.97.160,216.58.112.55,5803,1027
Jan 29,07:36:26,24.64.97.160,216.58.112.55,5803,1028
Jan 29,07:36:55,192.168.17.24,192.168.9.51,138,138
Jan 29,07:36:55,192.168.17.24,192.168.10.60,138,138
Jan 29,07:36:55,192.168.17.24,192.168.9.51,138,138
Jan 29,07:36:55,192.168.17.24,192.168.10.60,138,138
Jan 29,07:37:11,89.138.226.129,216.58.112.55,4269,25
Jan 29,07:38:21,195.210.44.163,216.58.112.55,4104,139
Jan 29,07:38:24,195.210.44.163,216.58.112.55,4104,139
Jan 29,07:38:44,54.247.102.222,216.58.112.55,31105,1026
Jan 29,07:39:55,192.168.17.24,192.168.9.51,138,138
Jan 29,07:39:55,192.168.17.24,192.168.10.60,138,138
Jan 29,07:39:55,192.168.17.24,192.168.9.51,138,138
Jan 29,07:39:55,192.168.17.24,192.168.10.60,138,138
Jan 29,07:40:20,216.205.91.75,216.58.112.55,2023,1433
Jan 29,07:43:07,192.168.17.24,192.168.9.51,138,138
Jan 29,07:43:07,192.168.17.24,192.168.10.60,138,138
Jan 29,07:43:07,192.168.17.24,192.168.9.51,138,138
Jan 29,07:43:07,192.168.17.24,192.168.10.60,138,138
Jan 29,07:43:21,210.17.245.163,216.58.112.55,13823,10000
Jan 29,07:46:12,192.168.17.24,192.168.9.51,138,138
Jan 29,07:46:12,192.168.17.24,192.168.10.60,138,138
Jan 29,07:46:12,192.168.17.24,192.168.9.51,138,138
Jan 29,07:46:12,192.168.17.24,192.168.10.60,138,138
Jan 29,07:46:18,221.208.208.96,216.58.112.55,57408,1026
Jan 29,07:46:18,221.208.208.96,216.58.112.55,57408,1027
Jan 29,07:49:09,192.168.17.24,192.168.9.51,138,138
Jan 29,07:49:09,192.168.17.24,192.168.10.60,138,138
Jan 29,07:49:09,192.168.17.24,192.168.9.51,138,138
Jan 29,07:49:09,192.168.17.24,192.168.10.60,138,138
Jan 29,07:49:19,190.50.215.123,216.58.112.55,51960,25
Jan 29,07:52:09,192.168.17.24,192.168.9.51,138,138
Jan 29,07:52:09,192.168.17.24,192.168.10.60,138,138
Jan 29,07:52:09,192.168.17.24,192.168.9.51,138,138
Jan 29,07:52:09,192.168.17.24,192.168.10.60,138,138
Jan 29,07:53:03,192.168.17.11,10.97.14.25,123,123
Jan 29,07:55:27,192.168.17.24,192.168.9.51,138,138
Jan 29,07:55:27,192.168.17.24,192.168.10.60,138,138
Jan 29,07:55:27,192.168.17.24,192.168.9.51,138,138
Jan 29,07:55:27,192.168.17.24,192.168.10.60,138,138
Jan 29,07:58:26,192.168.17.24,192.168.9.51,138,138
Jan 29,07:58:26,192.168.17.24,192.168.10.60,138,138
Jan 29,07:58:26,192.168.17.24,192.168.9.51,138,138
Jan 29,07:58:26,192.168.17.24,192.168.10.60,138,138
Jan 29,07:59:27,221.208.208.96,216.58.112.55,35469,1026
Jan 29,07:59:27,221.208.208.96,216.58.112.55,35469,1027
Jan 29,08:01:00,66.11.164.174,216.58.112.55,59988,25
Jan 29,08:01:16,205.120.249.95,216.58.112.55,31105,1026
Jan 29,08:01:23,192.168.17.24,192.168.9.51,138,138
Jan 29,08:01:23,192.168.17.24,192.168.10.60,138,138
Jan 29,08:01:23,192.168.17.24,192.168.9.51,138,138
Jan 29,08:01:23,192.168.17.24,192.168.10.60,138,138
Jan 29,08:01:48,194.213.42.149,216.58.112.55,56574,25
Jan 29,08:04:23,192.168.17.24,192.168.9.51,138,138
Jan 29,08:04:23,192.168.17.24,192.168.10.60,138,138
Jan 29,08:04:23,192.168.17.24,192.168.9.51,138,138
